prediction_source,cod_linha,hour,pred_atraso_aproximado_min,real_atraso_aproximado_min,n_registros
llama_3_3_70b_v2_retry2,379,17,0.322293601704485,0.05219770759543485,33
llama_3_3_70b_v2_retry2,45,18,0.32205808408336783,0.020543617275047155,136
llama_3_3_70b_v2_retry2,76,17,0.3217501806283944,0.017187851523595397,220
llama_3_3_70b_v2_retry2,91,18,0.32146871582427894,0.09211154914640753,45
llama_3_3_70b_v2_retry2,42,17,0.32120216019557274,0.04837410643439847,142
llama_3_3_70b_v2_retry2,523,18,0.32066956478783687,0.34004050925925916,24
llama_3_3_70b_v2_retry2,175,17,0.32040781362916565,0.06451300319782885,31
llama_3_3_70b_v2_retry2,388,17,0.3201761629491886,1.0480725623582767,21
llama_3_3_70b_v2_retry2,347,18,0.32014414110959794,0.09189078282828282,36
llama_3_3_70b_v2_retry2,466,18,0.319773058283327,0.04616442846281556,31
llama_3_3_70b_v2_retry2,522,18,0.3196322266593485,0.869184904601571,12
llama_3_3_70b_v2_retry2,377,18,0.31961021978888926,0.11364583589984048,39
llama_3_3_70b_v2_retry2,377,19,0.3188428701434025,0.15410306647242275,26
llama_3_3_70b_v2_retry2,77,19,0.3179063632960802,0.007600326186046203,145
llama_3_3_70b_v2_retry2,329,17,0.31781834803128367,0.06098039215686275,17
llama_3_3_70b_v2_retry2,519,17,0.3177368613142255,0.08282785841609368,16
llama_3_3_70b_v2_retry2,385,19,0.3174930222056075,0.02575621191950318,58
llama_3_3_70b_v2_retry2,907,17,0.3169788723690403,0.050399219516866545,24
llama_3_3_70b_v2_retry2,187,19,0.3163178817215944,8.928894993894994,7
llama_3_3_70b_v2_retry2,414,18,0.3155761691686325,1.396554983082761,27
llama_3_3_70b_v2_retry2,14,18,0.31555795306349915,0.11844678670765629,23
llama_3_3_70b_v2_retry2,12,17,0.3152067871057812,0.006574464278411643,40
llama_3_3_70b_v2_retry2,79,17,0.31449762083326843,0.03511165012523707,48
llama_3_3_70b_v2_retry2,410,17,0.3139010799574981,0.19055092592592596,20
llama_3_3_70b_v2_retry2,159,19,0.313611212731566,0.410250626566416,19
llama_3_3_70b_v2_retry2,361,20,0.3134147658491795,0.29644161783451406,23
llama_3_3_70b_v2_retry2,29,17,0.3132863031779099,0.010692230783055449,89
llama_3_3_70b_v2_retry2,737,17,0.31298612302441525,0.2815354358117516,6
llama_3_3_70b_v2_retry2,165,19,0.31292477624274245,0.06668067226890749,7
llama_3_3_70b_v2_retry2,416,17,0.31214260901658764,0.8731680295013627,15
llama_3_3_70b_v2_retry2,115,17,0.3113462476985754,0.08423153959511301,38
llama_3_3_70b_v2_retry2,387,17,0.3108847970611865,0.1505108338794986,36
llama_3_3_70b_v2_retry2,350,21,0.3104764999745336,0.17402918938264655,12
llama_3_3_70b_v2_retry2,347,17,0.30926155559888063,0.08237716464416027,36
llama_3_3_70b_v2_retry2,159,23,0.30870910490349057,0.09375555555555556,5
llama_3_3_70b_v2_retry2,70,23,0.3086030164456334,0.011958647062813722,13
llama_3_3_70b_v2_retry2,395,18,0.3082846320836143,0.3091712454212454,24
llama_3_3_70b_v2_retry2,315,19,0.3080483115847626,0.19379085493526008,63
llama_3_3_70b_v2_retry2,403,18,0.307444781966599,0.34858161339959587,30
llama_3_3_70b_v2_retry2,176,17,0.3073825124532663,0.30205438595513556,41
llama_3_3_70b_v2_retry2,372,18,0.3070999236467909,0.47967296723192954,53
llama_3_3_70b_v2_retry2,496,18,0.30670405326637684,0.41451436130007546,21
llama_3_3_70b_v2_retry2,83,19,0.30626749643173123,1.0969531231295935,27
llama_3_3_70b_v2_retry2,907,18,0.3051606782131394,0.21731719713207484,32
llama_3_3_70b_v2_retry2,50,18,0.3047742666672146,0.05384295942277582,176
llama_3_3_70b_v2_retry2,176,19,0.30464934474114364,0.17341148091774017,25
llama_3_3_70b_v2_retry2,43,20,0.30448400521008295,0.10433994801323496,38
llama_3_3_70b_v2_retry2,43,22,0.30429797513233425,0.03985661170201429,23
llama_3_3_70b_v2_retry2,357,18,0.304096725488711,0.1060235449643462,33
llama_3_3_70b_v2_retry2,31,19,0.30377702754774616,0.028363911036574985,64
llama_3_3_70b_v2_retry2,44,18,0.3035878924225425,0.21847331613035922,144
llama_3_3_70b_v2_retry2,316,18,0.303114545430578,0.1494503291988048,32
llama_3_3_70b_v2_retry2,52,18,0.3028692759118273,0.00216177451317884,177
llama_3_3_70b_v2_retry2,308,18,0.3021370014049057,0.3774407567740901,30
llama_3_3_70b_v2_retry2,82,19,0.3020372999726006,0.14995723447883222,78
llama_3_3_70b_v2_retry2,15,18,0.3009092709864569,0.07739917917684715,55
llama_3_3_70b_v2_retry2,15,17,0.3008346525959883,0.03186862436063112,57
llama_3_3_70b_v2_retry2,101,18,0.30061050146546403,0.06592555180437677,43
llama_3_3_70b_v2_retry2,177,19,0.29999930797057217,1.237111922799423,20
llama_3_3_70b_v2_retry2,163,19,0.299477907988309,0.16302964344895224,25
llama_3_3_70b_v2_retry2,42,18,0.2994446952685801,0.009561043905074285,169
llama_3_3_70b_v2_retry2,321,18,0.299154455091508,0.054207322191697195,40
llama_3_3_70b_v2_retry2,165,20,0.29911010221623946,1.0898854617604619,8
llama_3_3_70b_v2_retry2,175,20,0.29891680518007097,0.27392012617012623,15
llama_3_3_70b_v2_retry2,79,18,0.2981083452124983,0.03643582501106417,59
llama_3_3_70b_v2_retry2,301,17,0.2977601105469633,0.5766558441558444,11
llama_3_3_70b_v2_retry2,323,19,0.2972903913407166,0.24483285540830296,17
llama_3_3_70b_v2_retry2,913,17,0.29726055578858585,0.15912427849927852,24
llama_3_3_70b_v2_retry2,913,18,0.29692156584074864,0.09537445129566978,35
llama_3_3_70b_v2_retry2,14,17,0.2962753565379325,0.07038603988603989,20
llama_3_3_70b_v2_retry2,521,17,0.29515211459293916,0.09402112241401649,41
llama_3_3_70b_v2_retry2,52,17,0.293595979028489,0.0019367677952377472,151
llama_3_3_70b_v2_retry2,369,17,0.29355327500808753,0.04513855185622919,24
llama_3_3_70b_v2_retry2,38,18,0.2935001925362324,0.08138624699239387,163
llama_3_3_70b_v2_retry2,29,18,0.2933319919882105,0.04963879863292597,110
llama_3_3_70b_v2_retry2,91,17,0.29331858020725726,0.12027102069575184,40
llama_3_3_70b_v2_retry2,435,18,0.2929244377703701,0.5068320883661793,22
llama_3_3_70b_v2_retry2,959,20,0.2927936160216627,1.171268774425129,13
llama_3_3_70b_v2_retry2,521,19,0.2927518865218249,0.019299704520445594,60
llama_3_3_70b_v2_retry2,71,18,0.2927172447644715,0.023807676414647396,56
llama_3_3_70b_v2_retry2,70,21,0.29227960069826814,0.12570058916526305,26
llama_3_3_70b_v2_retry2,322,17,0.2919397703779573,0.06095230906372209,24
llama_3_3_70b_v2_retry2,159,20,0.2917625191880825,0.6193236236802413,8
llama_3_3_70b_v2_retry2,45,17,0.29146258135018294,0.006915121733134496,112
llama_3_3_70b_v2_retry2,738,17,0.2912839679374067,0.09491446053946052,22
llama_3_3_70b_v2_retry2,776,18,0.287966348893681,1.363925925925926,15
llama_3_3_70b_v2_retry2,296,18,0.2878002130577038,0.06916841224794011,34
llama_3_3_70b_v2_retry2,323,21,0.2877361397748967,0.2208659511784512,12
llama_3_3_70b_v2_retry2,141,20,0.28747707746839557,0.20203373015873022,8
llama_3_3_70b_v2_retry2,519,20,0.2868814513215209,0.00154569892473118,10
llama_3_3_70b_v2_retry2,40,18,0.28538498829771697,0.09414188229272812,28
llama_3_3_70b_v2_retry2,392,18,0.28500817060622285,0.174469246031746,8
llama_3_3_70b_v2_retry2,159,18,0.28478550995942,0.22323039391760321,36
llama_3_3_70b_v2_retry2,346,18,0.2847634155587598,0.1005576824153213,36
llama_3_3_70b_v2_retry2,307,18,0.2840627184739166,0.1918827160493827,9
llama_3_3_70b_v2_retry2,315,17,0.28390814212393384,0.026786810801115717,67
llama_3_3_70b_v2_retry2,776,17,0.28375561340015026,0.8393803418803418,10
llama_3_3_70b_v2_retry2,142,19,0.28350365436542935,0.21612474997769116,25
llama_3_3_70b_v2_retry2,50,17,0.283365905119802,0.28386514655344824,123
llama_3_3_70b_v2_retry2,142,20,0.2832162223037861,0.03247976729235018,14
llama_3_3_70b_v2_retry2,179,20,0.28211578508770735,0.3408412747383336,13
llama_3_3_70b_v2_retry2,371,18,0.2818960098464431,0.05093755583041298,35
llama_3_3_70b_v2_retry2,141,19,0.28108242844777803,0.20315240950044872,15
llama_3_3_70b_v2_retry2,141,18,0.280451507793613,0.045345466041894565,35
llama_3_3_70b_v2_retry2,31,17,0.27909145402314983,0.012271903368816992,61
llama_3_3_70b_v2_retry2,176,20,0.27849570838018733,0.9230206896827396,19
llama_3_3_70b_v2_retry2,302,18,0.2783650809654207,1.078392255892256,11
llama_3_3_70b_v2_retry2,159,17,0.2783594130532673,0.15368711272249846,45
llama_3_3_70b_v2_retry2,92,18,0.27834182408087965,0.004841275359454758,172
llama_3_3_70b_v2_retry2,332,20,0.27710128906739295,0.8628408838861287,19
llama_3_3_70b_v2_retry2,163,21,0.27698149903093133,0.01936507936507936,12
llama_3_3_70b_v2_retry2,332,19,0.2768947709026517,0.18856315560590564,24
llama_3_3_70b_v2_retry2,101,17,0.27651218804304756,0.05592353414715162,37
llama_3_3_70b_v2_retry2,350,17,0.27508275183106307,0.028380398110661273,26
llama_3_3_70b_v2_retry2,377,17,0.27387885493253694,0.03997885820995063,35
llama_3_3_70b_v2_retry2,44,17,0.2731261738454927,0.01564897457053501,115
llama_3_3_70b_v2_retry2,165,18,0.27269250801245487,0.523272801230946,13
llama_3_3_70b_v2_retry2,308,17,0.2707254598133045,0.15291666666666665,24
llama_3_3_70b_v2_retry2,518,18,0.2703116151128595,0.409031339031339,12
llama_3_3_70b_v2_retry2,296,17,0.27022884724223073,0.25748905293861435,30
llama_3_3_70b_v2_retry2,301,19,0.2699965185845872,1.6580070546737213,6
llama_3_3_70b_v2_retry2,356,17,0.2696666162762666,0.15059466533904922,26
llama_3_3_70b_v2_retry2,408,18,0.269374809296326,1.456105243023135,24
llama_3_3_70b_v2_retry2,77,17,0.2687940981265897,0.004988427086351103,131
llama_3_3_70b_v2_retry2,361,17,0.2687660395540809,0.026440779930923124,42
llama_3_3_70b_v2_retry2,49,18,0.2682999404120811,0.03771067325419665,60
llama_3_3_70b_v2_retry2,77,18,0.26778914576666624,0.008707594591792324,153
llama_3_3_70b_v2_retry2,70,19,0.26490428166004765,0.05095451698344218,56
llama_3_3_70b_v2_retry2,322,18,0.26490238112873926,0.17192059146319524,34
llama_3_3_70b_v2_retry2,177,18,0.26449452202998674,0.1064884141199931,19
llama_3_3_70b_v2_retry2,51,17,0.26446573413463687,0.0029707634215200215,132
llama_3_3_70b_v2_retry2,740,19,0.2629213487953572,1.9047453703703703,6
llama_3_3_70b_v2_retry2,175,23,0.2625776298498131,1.4842325721711684,9
llama_3_3_70b_v2_retry2,31,18,0.261346216836532,1.645608403968987,73
llama_3_3_70b_v2_retry2,360,19,0.26102782639906563,0.1588871243283008,37
llama_3_3_70b_v2_retry2,73,18,0.2607910830315957,0.020692228147707693,69
llama_3_3_70b_v2_retry2,179,17,0.2597738223959323,0.07352443755279889,21
llama_3_3_70b_v2_retry2,163,17,0.25850443526338335,0.05563852027904316,30
llama_3_3_70b_v2_retry2,12,18,0.2575536651870997,0.01726168043143744,48
llama_3_3_70b_v2_retry2,179,21,0.25751755772771256,0.474209383493271,10
llama_3_3_70b_v2_retry2,387,18,0.25717583962895724,0.04026642142828146,45
llama_3_3_70b_v2_retry2,43,19,0.25717411903129733,0.09500067559382556,49
llama_3_3_70b_v2_retry2,43,23,0.2542352788752569,0.009413780663780673,11
llama_3_3_70b_v2_retry2,84,19,0.254218838017118,0.01988948130061755,100
llama_3_3_70b_v2_retry2,51,18,0.2539673519090668,0.001831720864979767,176
llama_3_3_70b_v2_retry2,333,18,0.2538103126658564,0.15573082010582007,24
llama_3_3_70b_v2_retry2,165,21,0.25158028599433635,0.008642623716153083,6
llama_3_3_70b_v2_retry2,355,18,0.25088509889624205,0.012215726742132789,122
llama_3_3_70b_v2_retry2,70,17,0.2504226298577511,0.0263943018421808,68
llama_3_3_70b_v2_retry2,740,18,0.2500262775947042,0.797722222222222,5
llama_3_3_70b_v2_retry2,249,19,0.24968789381043355,0.21005952380952378,8
llama_3_3_70b_v2_retry2,385,17,0.2496325076851949,0.07196183835502264,59
llama_3_3_70b_v2_retry2,41,17,0.24850802635488922,0.022724965950131057,154
llama_3_3_70b_v2_retry2,327,19,0.2480167601910136,0.030035871188733035,36
llama_3_3_70b_v2_retry2,32,18,0.2480039928817908,0.004086333067408778,104
llama_3_3_70b_v2_retry2,356,18,0.24785105869618795,0.13364476795010574,32
llama_3_3_70b_v2_retry2,920,17,0.24638836737951847,0.06127496589401546,36
llama_3_3_70b_v2_retry2,11,19,0.24602310177253878,0.00864338225876687,26
llama_3_3_70b_v2_retry2,83,18,0.24568109180308198,0.11945099956516365,36
llama_3_3_70b_v2_retry2,333,19,0.2449718833803972,0.20753510340949202,24
llama_3_3_70b_v2_retry2,41,18,0.2438507997853318,0.005087841310389183,205
llama_3_3_70b_v2_retry2,463,17,0.24351876459251162,0.010848677942298064,86
llama_3_3_70b_v2_retry2,360,17,0.2427974630946128,0.03632491051621486,35
llama_3_3_70b_v2_retry2,176,18,0.24168459291103805,0.08165795416183255,34
llama_3_3_70b_v2_retry2,385,18,0.24084630290340225,0.02104319154180647,76
llama_3_3_70b_v2_retry2,71,17,0.2407128995369605,0.17317957254569985,46
llama_3_3_70b_v2_retry2,175,18,0.24035920260753463,0.27621845827349784,27
llama_3_3_70b_v2_retry2,360,18,0.2399084898378712,0.03435075048529553,46
llama_3_3_70b_v2_retry2,323,17,0.23965626037126725,0.09940725832538697,18
llama_3_3_70b_v2_retry2,249,18,0.23952015091195572,0.9813762626262623,8
llama_3_3_70b_v2_retry2,168,19,0.23853376394810832,0.15291666666666667,8
llama_3_3_70b_v2_retry2,519,18,0.236976524845482,1.2436876497987608,15
llama_3_3_70b_v2_retry2,738,18,0.23640948104069232,0.15664244979930791,28
llama_3_3_70b_v2_retry2,82,17,0.23444487543503173,0.01026979482099683,74
llama_3_3_70b_v2_retry2,315,18,0.2326338037612307,0.00977445687564552,91
llama_3_3_70b_v2_retry2,390,18,0.23203513520070726,0.04375313739460232,44
llama_3_3_70b_v2_retry2,333,17,0.23001987026505186,0.6029581863609642,18
llama_3_3_70b_v2_retry2,959,17,0.22772024960259166,0.0700214315598931,26
llama_3_3_70b_v2_retry2,390,17,0.2276745759276001,0.10812871186659714,34
llama_3_3_70b_v2_retry2,906,17,0.22720405113516717,0.009182430815699659,96
llama_3_3_70b_v2_retry2,463,18,0.2255320978230632,0.008710625644331156,133
llama_3_3_70b_v2_retry2,187,18,0.22462724124409492,0.050299110384894645,12
llama_3_3_70b_v2_retry2,332,17,0.22319409489586486,0.08841032585340011,27
llama_3_3_70b_v2_retry2,84,17,0.2227955900353352,0.005151653870189323,74
llama_3_3_70b_v2_retry2,332,18,0.2226610714777808,0.07199878972292338,35
llama_3_3_70b_v2_retry2,707,17,0.22216719977158447,0.1851924637862138,16
llama_3_3_70b_v2_retry2,920,18,0.22164094290713235,0.0444992634921636,48
llama_3_3_70b_v2_retry2,177,17,0.2209869192337822,0.2768375837125837,24
llama_3_3_70b_v2_retry2,959,18,0.22010839286509185,0.03450779907922761,35
llama_3_3_70b_v2_retry2,350,18,0.2184573997678283,0.08116991278116596,34
llama_3_3_70b_v2_retry2,906,18,0.2173702262037197,0.007064562371752947,126
llama_3_3_70b_v2_retry2,84,18,0.21623257448476535,0.0020361501678476113,106
llama_3_3_70b_v2_retry2,521,18,0.2160737752108794,0.02473541585209992,58
llama_3_3_70b_v2_retry2,371,17,0.21568793593458777,0.12390472791926475,29
llama_3_3_70b_v2_retry2,142,17,0.2130657247715695,0.0139964717135265,17
llama_3_3_70b_v2_retry2,70,18,0.20593671405187652,0.013181984630138328,93
llama_3_3_70b_v2_retry2,81,18,0.20578807030641522,0.04641891951684624,36
llama_3_3_70b_v2_retry2,82,18,0.20422706189940168,0.011208238391922844,96
llama_3_3_70b_v2_retry2,355,17,0.20370898217809813,0.00823896923384101,89
llama_3_3_70b_v2_retry2,81,17,0.2016992512380958,0.03100535835741636,30
llama_3_3_70b_v2_retry2,83,17,0.19881313141469523,0.04541180279415573,30
llama_3_3_70b_v2_retry2,518,17,0.19454220989883603,1.2021829287270465,8
llama_3_3_70b_v2_retry2,165,17,0.19140411389718706,0.09598137973137973,10
llama_3_3_70b_v2_retry2,323,18,0.18733284878177336,0.17655033945845672,22
llama_3_3_70b_v2_retry2,707,18,0.18491580727160015,0.07010730036146735,23
llama_3_3_70b_v2_retry2,168,17,0.18340523859563249,0.04763888888888889,9
llama_3_3_70b_v2_retry2,11,17,0.18082109982195776,0.013764804167280927,19
llama_3_3_70b_v2_retry2,327,18,0.17641872973257872,0.04868384647306215,36
llama_3_3_70b_v2_retry2,43,17,0.17589657077480939,0.016410998888778464,49
llama_3_3_70b_v2_retry2,43,18,0.1699970374630607,0.01690617267423947,60
llama_3_3_70b_v2_retry2,327,17,0.16679552071802867,0.047809771247271225,26
